method,number,name,fold,symbolCount,numOfAttentionLayers,header,dmodel,dff,ncoef,strategy,architecture,dropout,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy
TSFRESH,89,Plane,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.08571428571428572
TSFRESH,89,Plane,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.09523809523809523
TSFRESH,89,Plane,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.14285714285714285
TSFRESH,89,Plane,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.13333333333333333
TSFRESH,90,PowerCons,0,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.9388888888888889
TSFRESH,90,PowerCons,1,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.95
TSFRESH,90,PowerCons,2,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.9444444444444444
TSFRESH,90,PowerCons,3,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.9388888888888889
TSFRESH,90,PowerCons,4,0,3.0,4.0,32.0,16.0,,,transformer,0.0,,,,,0.95
TSFRESH,91,ProximalPhalanxOutlineAgeGroup,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.08292682926829269
TSFRESH,91,ProximalPhalanxOutlineAgeGroup,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.25853658536585367
TSFRESH,91,ProximalPhalanxOutlineAgeGroup,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.4878048780487805
TSFRESH,91,ProximalPhalanxOutlineAgeGroup,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.08292682926829269
TSFRESH,91,ProximalPhalanxOutlineAgeGroup,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.4585365853658537
TSFRESH,92,ProximalPhalanxOutlineCorrect,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.47079037800687284
TSFRESH,92,ProximalPhalanxOutlineCorrect,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.3161512027491409
TSFRESH,92,ProximalPhalanxOutlineCorrect,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.3161512027491409
TSFRESH,92,ProximalPhalanxOutlineCorrect,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6838487972508591
TSFRESH,92,ProximalPhalanxOutlineCorrect,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6838487972508591
TSFRESH,93,ProximalPhalanxTW,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.00975609756097561
TSFRESH,93,ProximalPhalanxTW,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.1951219512195122
TSFRESH,93,ProximalPhalanxTW,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.04878048780487805
TSFRESH,93,ProximalPhalanxTW,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.33658536585365856
TSFRESH,93,ProximalPhalanxTW,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.3073170731707317
